tweet_id,text,created_at,retweet_count,reply_count,like_count,quote_count,source,lang,author_id,author_name,author_username,author_verified,author_created_at,author_followers,author_following,author_tweet_count,cleaned_text,text_length,word_count,engagement_score,hour_of_day,source_type,tokens
30803158,CAA protests in India spark debate over citizenship.,2025-11-11 06:19:26.218022,1,1,6,0,Twitter for iPhone,en,100079,User100079,user_100079,False,2019-08-31 10:19:26.218022,31299,1716,70363,caa protests in india spark debate over citizenship,52,8,8,6,ios,"['caa', 'protest', 'india', 'spark', 'debate', 'citizenship']"
31959317,Voices against CAA rise; what are the implications?,2025-11-09 01:19:26.218022,0,0,0,1,Twitter for iPhone,en,100140,User100140,user_100140,False,2017-08-02 10:19:26.218022,34359,3325,176567,voices against caa rise what are the implications,51,8,1,1,ios,"['voice', 'caa', 'rise', 'implication']"
50425111,CAA protests in India spark debate over citizenship.,2025-11-04 19:19:26.218022,1,2,3,0,Twitter for iPhone,en,100032,User100032,user_100032,False,2021-12-21 10:19:26.218022,18057,1530,75816,caa protests in india spark debate over citizenship,52,8,6,19,ios,"['caa', 'protest', 'india', 'spark', 'debate', 'citizenship']"
86630655,India politics and CAA: perspectives from different states.,2025-11-08 10:19:26.218022,3,0,6,0,Twitter for iPhone,en,100071,User100071,user_100071,False,2024-02-14 10:19:26.218022,38220,1896,183007,india politics and caa perspectives from different states,59,8,9,10,ios,"['india', 'politics', 'caa', 'perspective', 'different', 'state']"
28291317,Why is NRC linked to CAA in discourse?,2025-11-10 16:19:26.218022,0,4,11,1,Twitter Web App,en,100087,User100087,user_100087,False,2023-12-12 10:19:26.218022,16906,2850,177297,why is nrc linked to caa in discourse,38,8,16,16,web,"['nrc', 'linked', 'caa', 'discourse']"
27457883,Citizenship Amendment Act and NRC policy discussion.,2025-10-26 18:19:26.218022,2,1,4,0,BotService,en,100082,User100082,user_100082,False,2022-12-19 10:19:26.218022,32103,4143,170856,citizenship amendment act and nrc policy discussion,52,7,7,18,automated,"['citizenship', 'amendment', 'act', 'nrc', 'policy', 'discussion']"
36607070,India politics and CAA: perspectives from different states.,2025-11-10 22:19:26.218022,3,1,5,0,Twitter Web App,en,100115,User100115,user_100115,False,2023-04-05 10:19:26.218022,37269,2939,87558,india politics and caa perspectives from different states,59,8,9,22,web,"['india', 'politics', 'caa', 'perspective', 'different', 'state']"
68544710,Support for CAA grows amid confusion about NRC.,2025-11-10 18:19:26.218022,0,2,7,1,Twitter for Android,en,100106,User100106,user_100106,False,2016-02-14 10:19:26.218022,33506,3349,44475,support for caa grows amid confusion about nrc,47,8,10,18,android,"['support', 'caa', 'grows', 'amid', 'confusion', 'nrc']"
16822603,India politics and CAA: perspectives from different states.,2025-10-31 02:19:26.218022,2,2,6,0,Twitter for Android,en,100091,User100091,user_100091,False,2017-01-13 10:19:26.218022,19138,3357,192511,india politics and caa perspectives from different states,59,8,10,2,android,"['india', 'politics', 'caa', 'perspective', 'different', 'state']"
34562662,CAA protests in India spark debate over citizenship.,2025-10-27 03:19:26.218022,4,1,6,0,Twitter Web App,en,100137,User100137,user_100137,False,2018-03-23 10:19:26.218022,36497,2746,105837,caa protests in india spark debate over citizenship,52,8,11,3,web,"['caa', 'protest', 'india', 'spark', 'debate', 'citizenship']"
60796110,CAA policy merits and drawbacks discussed in parliament.,2025-10-31 09:19:26.218022,0,1,2,0,Twitter for Android,en,100131,User100131,user_100131,False,2023-06-14 10:19:26.218022,20569,2934,93446,caa policy merits and drawbacks discussed in parliament,56,8,3,9,android,"['caa', 'policy', 'merit', 'drawback', 'discussed', 'parliament']"
31223676,CAA/NRC policy clarification by ministers sparks reactions.,2025-11-08 03:19:26.218022,2,2,11,0,Twitter for Android,en,100004,User100004,user_100004,False,2019-01-07 10:19:26.218022,5321,1185,184829,caanrc policy clarification by ministers sparks reactions,59,7,15,3,android,"['caanrc', 'policy', 'clarification', 'minister', 'spark', 'reaction']"
90137648,CAA protests in India spark debate over citizenship.,2025-10-28 05:19:26.218022,3,0,1,0,BotService,en,100012,User100012,user_100012,False,2025-08-02 10:19:26.218022,14551,3153,198243,caa protests in india spark debate over citizenship,52,8,4,5,automated,"['caa', 'protest', 'india', 'spark', 'debate', 'citizenship']"
27728138,CAA policy merits and drawbacks discussed in parliament.,2025-11-08 20:19:26.218022,0,2,5,0,Twitter for Android,en,100099,User100099,user_100099,False,2015-12-21 10:19:26.218022,861,1688,190397,caa policy merits and drawbacks discussed in parliament,56,8,7,20,android,"['caa', 'policy', 'merit', 'drawback', 'discussed', 'parliament']"
56988351,Support for CAA grows amid confusion about NRC.,2025-10-29 14:19:26.218022,6,1,7,0,Twitter Web App,en,100109,User100109,user_100109,False,2015-04-04 10:19:26.218022,44821,3441,151272,support for caa grows amid confusion about nrc,47,8,14,14,web,"['support', 'caa', 'grows', 'amid', 'confusion', 'nrc']"
84614055,Voices against CAA rise; what are the implications?,2025-10-26 00:19:26.218022,1,1,3,0,Twitter for iPhone,en,100070,User100070,user_100070,False,2016-05-21 10:19:26.218022,26651,1817,163867,voices against caa rise what are the implications,51,8,5,0,ios,"['voice', 'caa', 'rise', 'implication']"
23657005,Voices against CAA rise; what are the implications?,2025-10-30 12:19:26.218022,6,1,3,1,Twitter Web App,en,100117,User100117,user_100117,False,2022-10-06 10:19:26.218022,21699,2983,88511,voices against caa rise what are the implications,51,8,11,12,web,"['voice', 'caa', 'rise', 'implication']"
29215280,CAA policy merits and drawbacks discussed in parliament.,2025-11-09 22:19:26.218022,5,0,6,0,Twitter for iPhone,en,100061,User100061,user_100061,False,2022-10-26 10:19:26.218022,6903,1694,47383,caa policy merits and drawbacks discussed in parliament,56,8,11,22,ios,"['caa', 'policy', 'merit', 'drawback', 'discussed', 'parliament']"
28583426,Why is NRC linked to CAA in discourse?,2025-11-12 23:19:26.218022,1,0,3,0,Twitter Web App,en,100016,User100016,user_100016,False,2015-04-13 10:19:26.218022,25861,1017,55641,why is nrc linked to caa in discourse,38,8,4,23,web,"['nrc', 'linked', 'caa', 'discourse']"
10278495,India politics and CAA: perspectives from different states.,2025-11-01 17:19:26.218022,1,1,3,0,Twitter for Android,en,100036,User100036,user_100036,False,2016-03-31 10:19:26.218022,30313,1496,68890,india politics and caa perspectives from different states,59,8,5,17,android,"['india', 'politics', 'caa', 'perspective', 'different', 'state']"
23490091,NRC and CAA explained; is it fair for all?,2025-10-29 03:19:26.218022,2,0,5,0,Twitter Web App,en,100035,User100035,user_100035,False,2024-10-23 10:19:26.218022,3758,4780,197321,nrc and caa explained is it fair for all,42,9,7,3,web,"['nrc', 'caa', 'explained', 'fair']"
98659025,CAA policy merits and drawbacks discussed in parliament.,2025-11-10 10:19:26.218022,2,0,8,3,Twitter Web App,en,100111,User100111,user_100111,False,2019-11-27 10:19:26.218022,41565,729,181639,caa policy merits and drawbacks discussed in parliament,56,8,13,10,web,"['caa', 'policy', 'merit', 'drawback', 'discussed', 'parliament']"
57044727,India politics and CAA: perspectives from different states.,2025-11-05 21:19:26.218022,2,1,10,3,Twitter Web App,en,100076,User100076,user_100076,False,2019-03-13 10:19:26.218022,12049,4496,87972,india politics and caa perspectives from different states,59,8,16,21,web,"['india', 'politics', 'caa', 'perspective', 'different', 'state']"
66896917,Citizenship Amendment Act and NRC policy discussion.,2025-10-27 22:19:26.218022,3,1,9,0,Twitter for iPhone,en,100052,User100052,user_100052,False,2017-04-18 10:19:26.218022,43026,3171,173764,citizenship amendment act and nrc policy discussion,52,7,13,22,ios,"['citizenship', 'amendment', 'act', 'nrc', 'policy', 'discussion']"
93307993,Why is NRC linked to CAA in discourse?,2025-11-12 02:19:26.218022,2,1,3,0,Twitter Web App,en,100131,User100131,user_100131,False,2023-06-14 10:19:26.218022,20569,2934,93446,why is nrc linked to caa in discourse,38,8,6,2,web,"['nrc', 'linked', 'caa', 'discourse']"
52322633,CAA policy merits and drawbacks discussed in parliament.,2025-10-30 02:19:26.218022,4,2,5,0,Twitter for Android,en,100110,User100110,user_100110,False,2019-06-25 10:19:26.218022,2924,4969,186191,caa policy merits and drawbacks discussed in parliament,56,8,11,2,android,"['caa', 'policy', 'merit', 'drawback', 'discussed', 'parliament']"
88096799,NRC and CAA explained; is it fair for all?,2025-11-13 10:19:26.218022,5,0,7,0,Twitter for Android,en,100107,User100107,user_100107,False,2017-07-22 10:19:26.218022,47305,2787,114402,nrc and caa explained is it fair for all,42,9,12,10,android,"['nrc', 'caa', 'explained', 'fair']"
86079376,CAA/NRC policy clarification by ministers sparks reactions.,2025-10-31 07:19:26.218022,0,0,5,2,Twitter Web App,en,100084,User100084,user_100084,False,2021-01-27 10:19:26.218022,21146,120,82800,caanrc policy clarification by ministers sparks reactions,59,7,7,7,web,"['caanrc', 'policy', 'clarification', 'minister', 'spark', 'reaction']"
34843035,Citizenship Amendment Act and NRC policy discussion.,2025-10-30 11:19:26.218022,3,1,6,0,Twitter for iPhone,en,100005,User100005,user_100005,False,2019-05-20 10:19:26.218022,27490,475,156780,citizenship amendment act and nrc policy discussion,52,7,10,11,ios,"['citizenship', 'amendment', 'act', 'nrc', 'policy', 'discussion']"
31588887,Why is NRC linked to CAA in discourse?,2025-11-12 01:19:26.218022,3,1,3,1,Twitter for iPhone,en,100128,User100128,user_100128,False,2019-01-06 10:19:26.218022,42966,4286,66090,why is nrc linked to caa in discourse,38,8,8,1,ios,"['nrc', 'linked', 'caa', 'discourse']"
21685762,Why is NRC linked to CAA in discourse?,2025-11-03 05:19:26.218022,5,0,7,1,Twitter Web App,en,100117,User100117,user_100117,False,2022-10-06 10:19:26.218022,21699,2983,88511,why is nrc linked to caa in discourse,38,8,13,5,web,"['nrc', 'linked', 'caa', 'discourse']"
75184214,NRC and CAA explained; is it fair for all?,2025-11-14 02:19:26.218022,2,0,7,0,Twitter Web App,en,100121,User100121,user_100121,False,2019-12-30 10:19:26.218022,26972,3720,13857,nrc and caa explained is it fair for all,42,9,9,2,web,"['nrc', 'caa', 'explained', 'fair']"
42320708,Support for CAA grows amid confusion about NRC.,2025-10-28 07:19:26.218022,3,1,3,0,Twitter Web App,en,100090,User100090,user_100090,False,2017-11-29 10:19:26.218022,8140,3148,67265,support for caa grows amid confusion about nrc,47,8,7,7,web,"['support', 'caa', 'grows', 'amid', 'confusion', 'nrc']"
26186862,Support for CAA grows amid confusion about NRC.,2025-10-25 17:19:26.218022,0,1,3,3,BotService,en,100072,User100072,user_100072,False,2016-06-25 10:19:26.218022,4024,2902,18120,support for caa grows amid confusion about nrc,47,8,7,17,automated,"['support', 'caa', 'grows', 'amid', 'confusion', 'nrc']"
72640623,Voices against CAA rise; what are the implications?,2025-11-05 10:19:26.218022,1,1,8,0,Twitter Web App,en,100030,User100030,user_100030,False,2018-06-29 10:19:26.218022,43699,1598,180202,voices against caa rise what are the implications,51,8,10,10,web,"['voice', 'caa', 'rise', 'implication']"
44068385,Debate on CAA continues across cities; protests and support.,2025-10-27 23:19:26.218022,1,2,2,1,Twitter for iPhone,en,100077,User100077,user_100077,False,2022-08-17 10:19:26.218022,32107,4930,142088,debate on caa continues across cities protests and support,60,9,6,23,ios,"['debate', 'caa', 'continues', 'across', 'city', 'protest', 'support']"
21524217,NRC and CAA explained; is it fair for all?,2025-11-13 15:19:26.218022,1,3,5,0,Twitter for Android,en,100025,User100025,user_100025,False,2021-05-19 10:19:26.218022,5066,2691,184114,nrc and caa explained is it fair for all,42,9,9,15,android,"['nrc', 'caa', 'explained', 'fair']"
73574747,CAA/NRC policy clarification by ministers sparks reactions.,2025-11-10 16:19:26.218022,1,0,4,0,Twitter Web App,en,100043,User100043,user_100043,False,2015-08-08 10:19:26.218022,207,1931,110128,caanrc policy clarification by ministers sparks reactions,59,7,5,16,web,"['caanrc', 'policy', 'clarification', 'minister', 'spark', 'reaction']"
27552508,Voices against CAA rise; what are the implications?,2025-11-06 22:19:26.218022,1,0,4,0,Twitter for iPhone,en,100143,User100143,user_100143,False,2020-09-07 10:19:26.218022,27722,2194,139537,voices against caa rise what are the implications,51,8,5,22,ios,"['voice', 'caa', 'rise', 'implication']"
55278419,Citizenship Amendment Act and NRC policy discussion.,2025-11-03 15:19:26.218022,3,1,8,0,Twitter for iPhone,en,100056,User100056,user_100056,False,2020-06-04 10:19:26.218022,21367,4434,77555,citizenship amendment act and nrc policy discussion,52,7,12,15,ios,"['citizenship', 'amendment', 'act', 'nrc', 'policy', 'discussion']"
12343136,CAA/NRC policy clarification by ministers sparks reactions.,2025-10-27 19:19:26.218022,0,3,8,0,Twitter for Android,en,100005,User100005,user_100005,False,2019-05-20 10:19:26.218022,27490,475,156780,caanrc policy clarification by ministers sparks reactions,59,7,11,19,android,"['caanrc', 'policy', 'clarification', 'minister', 'spark', 'reaction']"
33547369,CAA protests in India spark debate over citizenship.,2025-11-02 18:19:26.218022,1,0,4,0,Twitter for Android,en,100017,User100017,user_100017,False,2015-03-22 10:19:26.218022,8539,879,9318,caa protests in india spark debate over citizenship,52,8,5,18,android,"['caa', 'protest', 'india', 'spark', 'debate', 'citizenship']"
98761297,CAA policy merits and drawbacks discussed in parliament.,2025-11-02 23:19:26.218022,1,0,5,0,Twitter Web App,en,100057,User100057,user_100057,True,2015-04-20 10:19:26.218022,46770,4068,90322,caa policy merits and drawbacks discussed in parliament,56,8,6,23,web,"['caa', 'policy', 'merit', 'drawback', 'discussed', 'parliament']"
25340110,CAA protests in India spark debate over citizenship.,2025-11-13 03:19:26.218022,5,1,1,0,Twitter for iPhone,en,100053,User100053,user_100053,False,2022-07-09 10:19:26.218022,4509,3192,59090,caa protests in india spark debate over citizenship,52,8,7,3,ios,"['caa', 'protest', 'india', 'spark', 'debate', 'citizenship']"
36099300,CAA policy merits and drawbacks discussed in parliament.,2025-11-09 08:19:26.218022,1,1,5,0,Twitter for iPhone,en,100071,User100071,user_100071,False,2024-02-14 10:19:26.218022,38220,1896,183007,caa policy merits and drawbacks discussed in parliament,56,8,7,8,ios,"['caa', 'policy', 'merit', 'drawback', 'discussed', 'parliament']"
73808437,Why is NRC linked to CAA in discourse?,2025-10-31 22:19:26.218022,5,0,6,0,Twitter Web App,en,100143,User100143,user_100143,False,2020-09-07 10:19:26.218022,27722,2194,139537,why is nrc linked to caa in discourse,38,8,11,22,web,"['nrc', 'linked', 'caa', 'discourse']"
79181587,Citizenship Amendment Act and NRC policy discussion.,2025-10-26 22:19:26.218022,2,0,2,1,Twitter for Android,en,100099,User100099,user_100099,False,2015-12-21 10:19:26.218022,861,1688,190397,citizenship amendment act and nrc policy discussion,52,7,5,22,android,"['citizenship', 'amendment', 'act', 'nrc', 'policy', 'discussion']"
29838558,Voices against CAA rise; what are the implications?,2025-11-12 03:19:26.218022,0,1,1,1,Twitter for iPhone,en,100008,User100008,user_100008,False,2017-10-18 10:19:26.218022,11404,3557,3940,voices against caa rise what are the implications,51,8,3,3,ios,"['voice', 'caa', 'rise', 'implication']"
50553798,Voices against CAA rise; what are the implications?,2025-11-12 19:19:26.218022,4,1,5,2,Twitter for Android,en,100134,User100134,user_100134,False,2016-07-24 10:19:26.218022,19097,471,155626,voices against caa rise what are the implications,51,8,12,19,android,"['voice', 'caa', 'rise', 'implication']"
12112368,Support for CAA grows amid confusion about NRC.,2025-11-06 02:19:26.218022,3,1,5,0,Twitter for Android,en,100110,User100110,user_100110,False,2019-06-25 10:19:26.218022,2924,4969,186191,support for caa grows amid confusion about nrc,47,8,9,2,android,"['support', 'caa', 'grows', 'amid', 'confusion', 'nrc']"
51997785,Support for CAA grows amid confusion about NRC.,2025-11-13 15:19:26.218022,1,2,5,1,BotService,en,100048,User100048,user_100048,False,2017-09-08 10:19:26.218022,37514,1803,8205,support for caa grows amid confusion about nrc,47,8,9,15,automated,"['support', 'caa', 'grows', 'amid', 'confusion', 'nrc']"
11196311,Support for CAA grows amid confusion about NRC.,2025-11-05 17:19:26.218022,0,0,11,0,Twitter Web App,en,100088,User100088,user_100088,False,2024-02-24 10:19:26.218022,20066,4584,187678,support for caa grows amid confusion about nrc,47,8,11,17,web,"['support', 'caa', 'grows', 'amid', 'confusion', 'nrc']"
67223828,Why is NRC linked to CAA in discourse?,2025-11-07 23:19:26.218022,1,2,11,0,BotService,en,100148,User100148,user_100148,False,2017-12-18 10:19:26.218022,23584,3637,10966,why is nrc linked to caa in discourse,38,8,14,23,automated,"['nrc', 'linked', 'caa', 'discourse']"
95482326,Citizenship Amendment Act and NRC policy discussion.,2025-11-07 16:19:26.218022,0,1,4,2,Twitter Web App,en,100103,User100103,user_100103,False,2023-08-14 10:19:26.218022,34860,2775,93058,citizenship amendment act and nrc policy discussion,52,7,7,16,web,"['citizenship', 'amendment', 'act', 'nrc', 'policy', 'discussion']"
89622751,CAA protests in India spark debate over citizenship.,2025-10-28 02:19:26.218022,1,0,10,0,Twitter Web App,en,100103,User100103,user_100103,False,2023-08-14 10:19:26.218022,34860,2775,93058,caa protests in india spark debate over citizenship,52,8,11,2,web,"['caa', 'protest', 'india', 'spark', 'debate', 'citizenship']"
35435339,CAA policy merits and drawbacks discussed in parliament.,2025-11-09 07:19:26.218022,4,1,5,1,Twitter for Android,en,100074,User100074,user_100074,False,2016-03-12 10:19:26.218022,12543,2807,180811,caa policy merits and drawbacks discussed in parliament,56,8,11,7,android,"['caa', 'policy', 'merit', 'drawback', 'discussed', 'parliament']"
53484059,Voices against CAA rise; what are the implications?,2025-11-02 16:19:26.218022,4,0,5,1,Twitter for iPhone,en,100108,User100108,user_100108,False,2021-05-18 10:19:26.218022,37851,2144,190153,voices against caa rise what are the implications,51,8,10,16,ios,"['voice', 'caa', 'rise', 'implication']"
19929645,Voices against CAA rise; what are the implications?,2025-11-13 01:19:26.218022,0,1,3,0,Twitter for Android,en,100136,User100136,user_100136,False,2016-02-26 10:19:26.218022,677,4469,160825,voices against caa rise what are the implications,51,8,4,1,android,"['voice', 'caa', 'rise', 'implication']"
93377781,Debate on CAA continues across cities; protests and support.,2025-11-10 19:19:26.218022,2,0,8,3,Twitter for iPhone,en,100115,User100115,user_100115,False,2023-04-05 10:19:26.218022,37269,2939,87558,debate on caa continues across cities protests and support,60,9,13,19,ios,"['debate', 'caa', 'continues', 'across', 'city', 'protest', 'support']"
64062018,CAA protests in India spark debate over citizenship.,2025-10-31 23:19:26.218022,1,2,4,0,Twitter Web App,en,100003,User100003,user_100003,False,2016-06-04 10:19:26.218022,779,2392,194077,caa protests in india spark debate over citizenship,52,8,7,23,web,"['caa', 'protest', 'india', 'spark', 'debate', 'citizenship']"
81908276,CAA/NRC policy clarification by ministers sparks reactions.,2025-11-12 15:19:26.218022,2,1,8,0,Twitter Web App,en,100092,User100092,user_100092,False,2017-02-21 10:19:26.218022,13306,2142,78831,caanrc policy clarification by ministers sparks reactions,59,7,11,15,web,"['caanrc', 'policy', 'clarification', 'minister', 'spark', 'reaction']"
24390554,CAA protests in India spark debate over citizenship.,2025-10-28 20:19:26.218022,2,0,2,0,Twitter for iPhone,en,100003,User100003,user_100003,False,2016-06-04 10:19:26.218022,779,2392,194077,caa protests in india spark debate over citizenship,52,8,4,20,ios,"['caa', 'protest', 'india', 'spark', 'debate', 'citizenship']"
55525374,India politics and CAA: perspectives from different states.,2025-11-12 01:19:26.218022,3,1,6,0,Twitter Web App,en,100031,User100031,user_100031,False,2023-07-03 10:19:26.218022,29733,3628,25989,india politics and caa perspectives from different states,59,8,10,1,web,"['india', 'politics', 'caa', 'perspective', 'different', 'state']"
28866922,CAA policy merits and drawbacks discussed in parliament.,2025-11-06 15:19:26.218022,1,1,6,1,Twitter for Android,en,100089,User100089,user_100089,False,2016-07-11 10:19:26.218022,13510,4071,29425,caa policy merits and drawbacks discussed in parliament,56,8,9,15,android,"['caa', 'policy', 'merit', 'drawback', 'discussed', 'parliament']"
89600220,Support for CAA grows amid confusion about NRC.,2025-11-13 16:19:26.218022,1,2,2,2,Twitter for iPhone,en,100116,User100116,user_100116,False,2016-11-09 10:19:26.218022,1177,2617,1112,support for caa grows amid confusion about nrc,47,8,7,16,ios,"['support', 'caa', 'grows', 'amid', 'confusion', 'nrc']"
40535317,Support for CAA grows amid confusion about NRC.,2025-11-05 15:19:26.218022,2,0,3,0,Twitter Web App,en,100021,User100021,user_100021,False,2024-08-23 10:19:26.218022,38670,3562,26904,support for caa grows amid confusion about nrc,47,8,5,15,web,"['support', 'caa', 'grows', 'amid', 'confusion', 'nrc']"
47175852,NRC and CAA explained; is it fair for all?,2025-11-03 16:19:26.218022,2,0,8,0,Twitter Web App,en,100041,User100041,user_100041,False,2021-09-27 10:19:26.218022,4941,3511,98556,nrc and caa explained is it fair for all,42,9,10,16,web,"['nrc', 'caa', 'explained', 'fair']"
52197411,CAA policy merits and drawbacks discussed in parliament.,2025-11-09 22:19:26.218022,2,0,9,3,Twitter for Android,en,100135,User100135,user_100135,False,2021-12-22 10:19:26.218022,10985,2832,21497,caa policy merits and drawbacks discussed in parliament,56,8,14,22,android,"['caa', 'policy', 'merit', 'drawback', 'discussed', 'parliament']"
99739374,CAA policy merits and drawbacks discussed in parliament.,2025-11-04 15:19:26.218022,2,1,1,1,Twitter for iPhone,en,100120,User100120,user_100120,False,2021-02-02 10:19:26.218022,39091,2994,19115,caa policy merits and drawbacks discussed in parliament,56,8,5,15,ios,"['caa', 'policy', 'merit', 'drawback', 'discussed', 'parliament']"
97116625,CAA/NRC policy clarification by ministers sparks reactions.,2025-11-13 10:19:26.218022,0,1,5,0,Twitter for Android,en,100136,User100136,user_100136,False,2016-02-26 10:19:26.218022,677,4469,160825,caanrc policy clarification by ministers sparks reactions,59,7,6,10,android,"['caanrc', 'policy', 'clarification', 'minister', 'spark', 'reaction']"
69103067,Why is NRC linked to CAA in discourse?,2025-11-07 03:19:26.218022,2,2,8,0,Twitter for Android,en,100065,User100065,user_100065,False,2017-02-19 10:19:26.218022,40457,17,187613,why is nrc linked to caa in discourse,38,8,12,3,android,"['nrc', 'linked', 'caa', 'discourse']"
21038804,Citizenship Amendment Act and NRC policy discussion.,2025-11-14 02:19:26.218022,5,1,3,1,Twitter for iPhone,en,100032,User100032,user_100032,False,2021-12-21 10:19:26.218022,18057,1530,75816,citizenship amendment act and nrc policy discussion,52,7,10,2,ios,"['citizenship', 'amendment', 'act', 'nrc', 'policy', 'discussion']"
61819951,Debate on CAA continues across cities; protests and support.,2025-11-13 08:19:26.218022,2,1,4,1,Twitter for iPhone,en,100064,User100064,user_100064,True,2015-01-01 10:19:26.218022,9017,4755,187957,debate on caa continues across cities protests and support,60,9,8,8,ios,"['debate', 'caa', 'continues', 'across', 'city', 'protest', 'support']"
78110885,Debate on CAA continues across cities; protests and support.,2025-11-03 06:19:26.218022,4,0,5,0,Twitter Web App,en,100083,User100083,user_100083,False,2018-04-12 10:19:26.218022,28950,4466,17069,debate on caa continues across cities protests and support,60,9,9,6,web,"['debate', 'caa', 'continues', 'across', 'city', 'protest', 'support']"
23723361,Support for CAA grows amid confusion about NRC.,2025-11-01 12:19:26.218022,1,0,6,1,Twitter for Android,en,100133,User100133,user_100133,False,2016-06-08 10:19:26.218022,38423,3487,183858,support for caa grows amid confusion about nrc,47,8,8,12,android,"['support', 'caa', 'grows', 'amid', 'confusion', 'nrc']"
30945989,CAA policy merits and drawbacks discussed in parliament.,2025-11-13 01:19:26.218022,1,0,4,0,Twitter for Android,en,100146,User100146,user_100146,False,2024-04-13 10:19:26.218022,394,405,172065,caa policy merits and drawbacks discussed in parliament,56,8,5,1,android,"['caa', 'policy', 'merit', 'drawback', 'discussed', 'parliament']"
78709584,India politics and CAA: perspectives from different states.,2025-11-09 20:19:26.218022,0,0,5,1,Twitter for Android,en,100095,User100095,user_100095,False,2014-12-24 10:19:26.218022,31853,2850,126181,india politics and caa perspectives from different states,59,8,6,20,android,"['india', 'politics', 'caa', 'perspective', 'different', 'state']"
75978252,Citizenship Amendment Act and NRC policy discussion.,2025-11-13 14:19:26.218022,3,3,4,0,Twitter Web App,en,100015,User100015,user_100015,False,2019-05-03 10:19:26.218022,32616,4912,11584,citizenship amendment act and nrc policy discussion,52,7,10,14,web,"['citizenship', 'amendment', 'act', 'nrc', 'policy', 'discussion']"
78969235,NRC and CAA explained; is it fair for all?,2025-11-04 09:19:26.218022,0,1,5,1,Twitter Web App,en,100119,User100119,user_100119,False,2023-08-17 10:19:26.218022,6741,954,175383,nrc and caa explained is it fair for all,42,9,7,9,web,"['nrc', 'caa', 'explained', 'fair']"
22896471,India politics and CAA: perspectives from different states.,2025-11-06 16:19:26.218022,3,0,3,0,BotService,en,100129,User100129,user_100129,False,2016-04-05 10:19:26.218022,23970,824,103383,india politics and caa perspectives from different states,59,8,6,16,automated,"['india', 'politics', 'caa', 'perspective', 'different', 'state']"
82571474,Voices against CAA rise; what are the implications?,2025-11-08 21:19:26.218022,3,1,2,0,Twitter for iPhone,en,100104,User100104,user_100104,False,2018-06-02 10:19:26.218022,49059,1626,66003,voices against caa rise what are the implications,51,8,6,21,ios,"['voice', 'caa', 'rise', 'implication']"
99666634,CAA protests in India spark debate over citizenship.,2025-11-06 22:19:26.218022,4,1,3,0,Twitter Web App,en,100041,User100041,user_100041,False,2021-09-27 10:19:26.218022,4941,3511,98556,caa protests in india spark debate over citizenship,52,8,8,22,web,"['caa', 'protest', 'india', 'spark', 'debate', 'citizenship']"
40215254,Citizenship Amendment Act and NRC policy discussion.,2025-11-10 06:19:26.218022,3,0,8,2,Twitter Web App,en,100077,User100077,user_100077,False,2022-08-17 10:19:26.218022,32107,4930,142088,citizenship amendment act and nrc policy discussion,52,7,13,6,web,"['citizenship', 'amendment', 'act', 'nrc', 'policy', 'discussion']"
58878285,Why is NRC linked to CAA in discourse?,2025-10-26 03:19:26.218022,2,3,6,0,Twitter for Android,en,100040,User100040,user_100040,False,2019-01-08 10:19:26.218022,46727,1708,125707,why is nrc linked to caa in discourse,38,8,11,3,android,"['nrc', 'linked', 'caa', 'discourse']"
34219726,Debate on CAA continues across cities; protests and support.,2025-11-09 03:19:26.218022,2,1,3,0,BotService,en,100078,User100078,user_100078,False,2025-07-17 10:19:26.218022,28322,3770,180848,debate on caa continues across cities protests and support,60,9,6,3,automated,"['debate', 'caa', 'continues', 'across', 'city', 'protest', 'support']"
45272994,India politics and CAA: perspectives from different states.,2025-10-27 03:19:26.218022,3,0,5,0,Twitter for Android,en,100077,User100077,user_100077,False,2022-08-17 10:19:26.218022,32107,4930,142088,india politics and caa perspectives from different states,59,8,8,3,android,"['india', 'politics', 'caa', 'perspective', 'different', 'state']"
13800760,Support for CAA grows amid confusion about NRC.,2025-11-10 20:19:26.218022,1,2,5,0,Twitter for iPhone,en,100015,User100015,user_100015,False,2019-05-03 10:19:26.218022,32616,4912,11584,support for caa grows amid confusion about nrc,47,8,8,20,ios,"['support', 'caa', 'grows', 'amid', 'confusion', 'nrc']"
28641123,India politics and CAA: perspectives from different states.,2025-11-04 13:19:26.218022,2,3,4,1,Twitter Web App,en,100065,User100065,user_100065,False,2017-02-19 10:19:26.218022,40457,17,187613,india politics and caa perspectives from different states,59,8,10,13,web,"['india', 'politics', 'caa', 'perspective', 'different', 'state']"
45324049,Support for CAA grows amid confusion about NRC.,2025-11-11 19:19:26.218022,2,1,6,0,Twitter for Android,en,100069,User100069,user_100069,False,2025-02-27 10:19:26.218022,10502,981,6152,support for caa grows amid confusion about nrc,47,8,9,19,android,"['support', 'caa', 'grows', 'amid', 'confusion', 'nrc']"
37355826,CAA policy merits and drawbacks discussed in parliament.,2025-11-01 15:19:26.218022,1,2,2,0,Twitter Web App,en,100105,User100105,user_100105,False,2016-09-25 10:19:26.218022,17219,1517,11388,caa policy merits and drawbacks discussed in parliament,56,8,5,15,web,"['caa', 'policy', 'merit', 'drawback', 'discussed', 'parliament']"
